Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
1170,1723463877357,12/08/2024 11:57:57,1723463879298,2,12/08/2024 13:57:59,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,406.7999999988824,,76,,,serial-reaction-time,1169,1048921,0.0-11038.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,11,1,32,2134,0,4,l,l,406.7999999988824,324,H
1171,1723463878206,12/08/2024 11:57:58,1723463880166,2,12/08/2024 13:58:00,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,345.5,,76,,,serial-reaction-time,1170,1049790,0.0-11049.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,33,2134,0,4,l,l,345.5,244,L
1172,1723463879099,12/08/2024 11:57:59,1723463881063,2,12/08/2024 13:58:01,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,383.09999999962747,,70,,,serial-reaction-time,1171,1050687,0.0-11060.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,11,1,34,2134,0,2,f,f,383.09999999962747,442,H
1173,1723463879881,12/08/2024 11:57:59,1723463881841,2,12/08/2024 13:58:01,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,253.09999999962747,,70,,,serial-reaction-time,1172,1051464,0.0-11071.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,11,1,35,2134,0,2,f,f,253.09999999962747,422,H
1174,1723463880677,12/08/2024 11:58:00,1723463882622,2,12/08/2024 13:58:02,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,267.90000000037253,,83,,,serial-reaction-time,1173,1052246,0.0-11082.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,11,1,36,2134,0,1,s,s,267.90000000037253,221,H
1175,1723463881535,12/08/2024 11:58:01,1723463883511,2,12/08/2024 13:58:03,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,374.59999999962747,,76,,,serial-reaction-time,1174,1053134,0.0-11093.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,37,2134,0,4,l,l,374.59999999962747,214,L
1176,1723463882425,12/08/2024 11:58:02,1723463884400,2,12/08/2024 13:58:04,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,374.3999999985099,,74,,,serial-reaction-time,1175,1054024,0.0-11104.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,11,1,38,2134,0,3,j,j,374.3999999985099,143,H
1177,1723463883373,12/08/2024 11:58:03,1723463885342,2,12/08/2024 13:58:05,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,427.59999999962747,,76,,,serial-reaction-time,1176,1054966,0.0-11115.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,39,2134,0,4,l,l,427.59999999962747,434,T
1178,1723463884190,12/08/2024 11:58:04,1723463886166,2,12/08/2024 13:58:06,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,309.59999999962747,,76,,,serial-reaction-time,1177,1055790,0.0-11126.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,11,1,40,2134,0,4,l,l,309.59999999962747,344,H
1179,1723463885091,12/08/2024 11:58:05,1723463887060,2,12/08/2024 13:58:07,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,375,,70,,,serial-reaction-time,1178,1056683,0.0-11137.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,11,1,41,2134,0,2,f,f,375,442,H
1180,1723463885982,12/08/2024 11:58:05,1723463887930,2,12/08/2024 13:58:07,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,352.2000000011176,,70,,,serial-reaction-time,1179,1057553,0.0-11148.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,11,1,42,2134,0,2,f,f,352.2000000011176,422,H
1181,1723463886818,12/08/2024 11:58:06,1723463888790,2,12/08/2024 13:58:08,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,346.19999999925494,,76,,,serial-reaction-time,1180,1058413,0.0-11159.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,43,2134,0,4,l,l,346.19999999925494,224,L
1182,1723463887691,12/08/2024 11:58:07,1723463889663,2,12/08/2024 13:58:09,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,358.3999999985099,,70,,,serial-reaction-time,1181,1059287,0.0-11170.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",P,11,1,44,2134,0,1,s,f,358.3999999985099,241,H
1183,1723463887855,12/08/2024 11:58:07,1723463889831,2,12/08/2024 13:58:09,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,154.2000000011176,,83,,,serial-reaction-time,1182,1059454,0.0-11171.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,11,0,44,2134,0,1,s,s,512.5999999996275,241,H
1184,1723463888699,12/08/2024 11:58:08,1723463890664,2,12/08/2024 13:58:10,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,318.80000000074506,,83,,,serial-reaction-time,1183,1060288,0.0-11181.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,11,1,45,2134,0,1,s,s,318.80000000074506,411,L
1185,1723463889645,12/08/2024 11:58:09,1723463891605,2,12/08/2024 13:58:11,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,420.90000000037253,,74,,,serial-reaction-time,1184,1061229,0.0-11192.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,11,1,46,2134,0,3,j,j,420.90000000037253,113,H
1186,1723463890513,12/08/2024 11:58:10,1723463892472,2,12/08/2024 13:58:12,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,352,,76,,,serial-reaction-time,1185,1062096,0.0-11203.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,47,2134,0,4,l,l,352,134,L
1187,1723463891348,12/08/2024 11:58:11,1723463893303,2,12/08/2024 13:58:13,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,317.6000000014901,,76,,,serial-reaction-time,1186,1062926,0.0-11214.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,11,1,48,2134,0,4,l,l,317.6000000014901,344,H
1188,1723463892201,12/08/2024 11:58:12,1723463894175,2,12/08/2024 13:58:14,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,358.30000000074506,,76,,,serial-reaction-time,1187,1063799,0.0-11225.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,49,2134,0,4,l,l,358.30000000074506,444,R
1189,1723463893086,12/08/2024 11:58:13,1723463895060,2,12/08/2024 13:58:15,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,366.09999999962747,,70,,,serial-reaction-time,1188,1064684,0.0-11236.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,11,1,50,2134,0,2,f,f,366.09999999962747,442,H
1190,1723463893948,12/08/2024 11:58:13,1723463895920,2,12/08/2024 13:58:15,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,344.80000000074506,,74,,,serial-reaction-time,1189,1065544,0.0-11247.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,11,1,51,2134,0,3,j,j,344.80000000074506,423,L
1191,1723463894839,12/08/2024 11:58:14,1723463896802,2,12/08/2024 13:58:16,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,364.19999999925494,,83,,,serial-reaction-time,1190,1066425,0.0-11258.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,11,1,52,2134,0,1,s,s,364.19999999925494,231,H
1192,1723463895656,12/08/2024 11:58:15,1723463897611,2,12/08/2024 13:58:17,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,292.6000000014901,,83,,,serial-reaction-time,1191,1067235,0.0-11269.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,11,1,53,2134,0,1,s,s,292.6000000014901,311,L
1193,1723463896600,12/08/2024 11:58:16,1723463898576,2,12/08/2024 13:58:18,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,450.40000000037253,,74,,,serial-reaction-time,1192,1068199,0.0-11280.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,11,1,54,2134,0,3,j,j,450.40000000037253,113,H
1194,1723463897600,12/08/2024 11:58:17,1723463899423,2,12/08/2024 13:58:19,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,333.69999999925494,,70,,,serial-reaction-time,1193,1069047,0.0-11291.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,11,1,55,2134,0,2,f,f,333.69999999925494,132,L
1195,1723463898334,12/08/2024 11:58:18,1723463900295,2,12/08/2024 13:58:20,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,358.40000000037253,,74,,,serial-reaction-time,1194,1069918,0.0-11302.0-0.0,,,[],,"[[1,1,1,1]]","[0,3]",P,11,1,56,2134,0,4,l,j,358.40000000037253,324,H
1196,1723463898441,12/08/2024 11:58:18,1723463900375,2,12/08/2024 13:58:20,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,67.5,,76,,,serial-reaction-time,1195,1069998,0.0-11303.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,11,0,56,2134,0,4,l,l,425.90000000037253,324,H
1197,1723463899309,12/08/2024 11:58:19,1723463901271,2,12/08/2024 13:58:21,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,382.69999999925494,,70,,,serial-reaction-time,1196,1070895,0.0-11313.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,11,1,57,2134,0,1,s,f,382.69999999925494,241,H
1198,1723463899429,12/08/2024 11:58:19,1723463901392,2,12/08/2024 13:58:21,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,106.80000000074506,,83,,,serial-reaction-time,1197,1071015,0.0-11314.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,11,0,57,2134,0,1,s,s,489.5,241,H
1199,1723463900342,12/08/2024 11:58:20,1723463902310,2,12/08/2024 13:58:22,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,406.1000000014901,,70,,,serial-reaction-time,1198,1071934,0.0-11324.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,11,1,58,2134,0,2,f,f,406.1000000014901,412,H
1200,1723463901185,12/08/2024 11:58:21,1723463903151,2,12/08/2024 13:58:23,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,325.5,,76,,,serial-reaction-time,1199,1072775,0.0-11335.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,59,2134,0,4,l,l,325.5,124,L
1201,1723463902023,12/08/2024 11:58:22,1723463903993,2,12/08/2024 13:58:23,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,325.09999999962747,,83,,,serial-reaction-time,1200,1073617,0.0-11346.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,11,1,60,2134,0,1,s,s,325.09999999962747,241,H
1202,1723463903057,12/08/2024 11:58:23,1723463905011,2,12/08/2024 13:58:25,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,500.40000000037253,,76,,,serial-reaction-time,1201,1074635,0.0-11357.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,61,2134,0,4,l,l,500.40000000037253,414,T
1203,1723463904116,12/08/2024 11:58:24,1723463906039,2,12/08/2024 13:58:26,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,514.2000000011176,,74,,,serial-reaction-time,1202,1075662,0.0-11368.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,11,1,62,2134,0,3,j,j,514.2000000011176,143,H
1204,1723463904861,12/08/2024 11:58:24,1723463906831,2,12/08/2024 13:58:26,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,278.40000000037253,,83,,,serial-reaction-time,1203,1076454,0.0-11379.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,11,1,63,2134,0,1,s,s,278.40000000037253,431,L
1205,1723463905676,12/08/2024 11:58:25,1723463907647,2,12/08/2024 13:58:27,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,302.59999999962747,,76,,,serial-reaction-time,1204,1077270,0.0-11390.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,11,1,64,2134,0,4,l,l,302.59999999962747,314,H
1206,1723463906547,12/08/2024 11:58:26,1723463908503,2,12/08/2024 13:58:28,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,342.09999999962747,,83,,,serial-reaction-time,1205,1078126,0.0-11401.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,11,1,65,2134,0,1,s,s,342.09999999962747,141,T
1207,1723463907443,12/08/2024 11:58:27,1723463909421,2,12/08/2024 13:58:29,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,389.90000000037253,,70,,,serial-reaction-time,1206,1079044,0.0-11412.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,11,1,66,2134,0,2,f,f,389.90000000037253,412,H
1208,1723463908315,12/08/2024 11:58:28,1723463910269,2,12/08/2024 13:58:30,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,327.5,,74,,,serial-reaction-time,1207,1079893,0.0-11423.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,11,1,67,2134,0,3,j,j,327.5,123,H
1209,1723463909138,12/08/2024 11:58:29,1723463911109,2,12/08/2024 13:58:31,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,328.09999999962747,,83,,,serial-reaction-time,1208,1080733,0.0-11434.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,11,1,68,2134,0,1,s,s,328.09999999962747,231,H
1210,1723463910001,12/08/2024 11:58:30,1723463911943,2,12/08/2024 13:58:31,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,319.30000000074506,,83,,,serial-reaction-time,1209,1081567,0.0-11445.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,11,1,69,2134,0,1,s,s,319.30000000074506,311,L
1211,1723463910832,12/08/2024 11:58:30,1723463912798,2,12/08/2024 13:58:32,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,322.5,,74,,,serial-reaction-time,1210,1082422,0.0-11456.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,11,1,70,2134,0,3,j,j,322.5,113,H
1212,1723463911679,12/08/2024 11:58:31,1723463913626,2,12/08/2024 13:58:33,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,311.1000000014901,,76,,,serial-reaction-time,1211,1083249,0.0-11467.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,71,2134,0,4,l,l,311.1000000014901,134,L
1213,1723463912453,12/08/2024 11:58:32,1723463914427,2,12/08/2024 13:58:34,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,276.2000000011176,,76,,,serial-reaction-time,1212,1084050,0.0-11478.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,11,1,72,2134,0,4,l,l,276.2000000011176,344,H
1214,1723463913325,12/08/2024 11:58:33,1723463915303,2,12/08/2024 13:58:35,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,362.69999999925494,,83,,,serial-reaction-time,1213,1084927,0.0-11489.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,11,1,73,2134,0,1,s,s,362.69999999925494,441,L
1215,1723463914158,12/08/2024 11:58:34,1723463916127,2,12/08/2024 13:58:36,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,306.5,,83,,,serial-reaction-time,1214,1085751,0.0-11500.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",P,11,1,74,2134,0,2,f,s,306.5,412,H
1216,1723463914334,12/08/2024 11:58:34,1723463916297,2,12/08/2024 13:58:36,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,155.5,,70,,,serial-reaction-time,1215,1085921,0.0-11501.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,11,0,74,2134,0,2,f,f,462,412,H
1217,1723463915102,12/08/2024 11:58:35,1723463917063,2,12/08/2024 13:58:37,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,251.90000000037253,,74,,,serial-reaction-time,1216,1086687,0.0-11511.0-0.0,,,[],,"[[1,1,1,1]]","[0,3]",R,11,1,75,2134,0,4,l,j,251.90000000037253,124,L
1218,1723463915301,12/08/2024 11:58:35,1723463917263,2,12/08/2024 13:58:37,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,187.40000000037253,,76,,,serial-reaction-time,1217,1086886,0.0-11512.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,11,0,75,2134,0,4,l,l,439.30000000074506,124,L
1219,1723463916229,12/08/2024 11:58:36,1723463918186,2,12/08/2024 13:58:38,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,406.69999999925494,,83,,,serial-reaction-time,1218,1087810,0.0-11522.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,11,1,76,2134,0,1,s,s,406.69999999925494,241,H
1220,1723463917055,12/08/2024 11:58:37,1723463919023,2,12/08/2024 13:58:39,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,323.3999999985099,,74,,,serial-reaction-time,1219,1088647,0.0-11533.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,11,1,77,2134,0,3,j,j,323.3999999985099,413,L
1221,1723463917895,12/08/2024 11:58:37,1723463919844,2,12/08/2024 13:58:39,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,296.2999999988824,,74,,,serial-reaction-time,1220,1089468,0.0-11544.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,11,1,78,2134,0,3,j,j,296.2999999988824,133,H
1222,1723463918819,12/08/2024 11:58:38,1723463920789,2,12/08/2024 13:58:40,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,431.40000000037253,,70,,,serial-reaction-time,1221,1090413,0.0-11555.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,11,1,79,2134,0,2,f,f,431.40000000037253,332,L
1223,1723463919802,12/08/2024 11:58:39,1723463921741,2,12/08/2024 13:58:41,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,437.7999999988824,,76,,,serial-reaction-time,1222,1091365,0.0-11566.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,11,1,80,2134,0,4,l,l,437.7999999988824,324,H
1224,1723463924792,12/08/2024 11:58:44,1723463926760,2,12/08/2024 13:58:46,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,,<h2>End of block 11</h2><br><p>Your accuracy: 93%</p><p>Your average response time: 366 ms</p><br><p class='message'><strong>Please try to be faster.</strong></p>,,,,html-keyboard-response,1223,1096383,0.0-11577.0,,,[],,,,,,,,,,,,,,,
